,ID,SMILES,Model 1: SIRT2 inhibitory activity,"Probability of Model 1 ""Yes"" class prediction"
1017,109649,COc1cc(/C=C2/S/C(=N\c3ccccc3Cl)NC2=O)ccc1OC(=O)c1ccccc1,No,0.44535433223566895
1018,109650,CCOc1cc(/C=C2/S/C(=N\c3ccccc3)NC2=O)ccc1OCc1ccc(Cl)cc1,Yes,0.5896129824004643
1019,109651,COc1ccccc1NC(=O)c1c(-c2ccccc2)noc1C,No,0.3103373386036619
1020,109652,S=C(c1ccc2c(c1)OCO2)N1CCCCC1,No,0.46006196677978684
1021,109653,COc1ccccc1/C=C1/C=C(c2ccc3cc(C)ccc3c2)OC1=O,Yes,0.5134680615741367
1022,109654,COC(=O)c1ccc(/C=C2/C=C(c3ccc4cc(C)ccc4c3)OC2=O)cc1,Yes,0.5524749530841264
1023,109655,Cc1ccc2cc(C3=C/C(=C/c4cccs4)C(=O)O3)ccc2c1,Yes,0.5394008455562109
1024,109656,N=c1c2c(n(Cc3ccc(Br)cc3)c3c1CCC3)CCCC2,No,0.33439115485748333
1025,109657,COc1ccc(C(=O)Nc2nc3ccc(NC(C)=O)cc3s2)cc1OC,No,0.305279850041268
1026,109658,Oc1ccc2ccccc2c1C(c1ccc(Br)cc1)N1CCCCC1,No,0.3666646765440929
1027,109659,N#CC1=C(N)Oc2[nH]cnc(=O)c2C1c1cccnc1,No,0.46553100418434
1028,109660,COc1ccc(-c2cc(-c3ccccc3)[nH]c(=S)c2C#N)cc1,Yes,0.533854827739659
1029,109661,Cc1ccc2c(n1)sc1c(=O)[nH]cnc12,No,0.4541275176900239
1030,109662,CCN(CC)c1ccc2c(c1)OC(N)=C(C#N)C2c1ccccc1Cl,No,0.38464430199323224
1031,109663,Cc1ccc(NC2=NS(=O)(=O)c3ccccc32)c(C)c1,No,0.2361842133196136
1032,109664,CC(=O)c1sc(NC(=O)C23CC4CC(CC(C4)C2)C3)nc1C,No,0.26100721230444784
1033,109665,COc1ccc(C(=O)Nc2sc3c(c2C#N)CCC3)cc1OC,No,0.3386212398600622
1034,109666,O=C(Nc1ccc(Cl)cc1Cl)c1ccccc1O,No,0.19941113453797665
1035,109667,Cc1ccc2nc(NC(=O)Cc3cccc4ccccc34)sc2c1,No,0.47723307944236915
1036,109668,CCOc1ccc2nc(NC(=O)c3ccc(Oc4ccccc4)cc3)sc2c1,No,0.4020664308931886
1037,109669,OC(c1ccccc1)(c1ccccn1)c1ccccc1Cl,No,0.4103895332591081
1038,109670,CN(C)CCCC(=O)c1ccccc1,No,0.23799142159741174
1039,109671,Cc1ccc(C(=O)c2cccnc2)cc1,No,0.49847074470284025
1040,109672,Cc1cc(C)nc(-c2ccccc2)n1,No,0.1541627603857768
1041,109673,CCCOc1ccc(S(=O)(=O)NCc2cccnc2)cc1,Yes,0.5319512065732214
1042,109674,O=C(Nc1cccc([N+](=O)[O-])c1)c1c(F)cccc1Cl,No,0.2747837144016034
1043,109675,O=C(Nc1ccccc1)c1cccc(C(F)(F)F)c1,No,0.20637482899791554
1044,109676,Cc1ccccc1NC(=O)c1cccc(C(F)(F)F)c1,No,0.25926976308082506
1045,109677,O=C(Nc1ccc(O)cc1)c1cccc2ccccc12,No,0.2567776615457251
1046,109678,CCOc1ccc(/N=N/c2c(N)n[nH]c2N)cc1,No,0.3321588359505634
1047,109679,Cc1ccc(NC(=O)c2ccc(N)cc2)c(C)c1,No,0.21292188386637156
1048,109680,Cc1ccsc1/C=C/c1nc2ccccc2c(=O)n1-c1cccc(C(F)(F)F)c1,No,0.491994827335466
1049,109682,Cc1ccc2nc(NC(=O)COc3ccccc3C)sc2c1,No,0.3472328220758219
1050,109683,COc1ccc(-n2nc3ccc(NC(=O)COc4ccccc4C)cc3n2)cc1,No,0.36741477101359915
1051,109684,Cc1ccc(-c2nc3ccccc3s2)cc1NC(=O)COc1ccccc1C,No,0.4458722172553569
1052,109685,O=C(Nc1ccccn1)c1ccc2c(c1)OCO2,No,0.40013317209546634
1053,109686,Cc1ccc(-c2nc3ncccc3o2)cc1NC(=O)COc1ccccc1C,No,0.4459101929287826
1054,109687,Cc1ccccc1OCC(=O)Nc1cccc(-c2nc3ccccc3o2)c1,No,0.46371612258936823
1055,109688,Cc1ccc2nc(-c3ccc(NC(=O)COc4ccccc4C)cc3)sc2c1,No,0.3747290395069944
1056,109689,Cc1cc2nc(-c3cc(NC(=O)COc4ccccc4C)ccc3Cl)oc2cc1C,No,0.3491227461947596
1057,109690,CC(=O)Nc1ccc(C(=O)N(C)C2(C(=O)Nc3c(C)cccc3C)CCCCC2)cc1,No,0.2654726206445968
1058,109691,O=C1CSC(=O)N1Cc1ccccc1,No,0.3634002563670568
1059,109692,CCC(C)(C)c1ccc(OCCCC(=O)Nc2ccc(Cl)c(N3C(=O)C4CCCCC4C3=O)c2)c(C(C)(C)CC)c1,Yes,0.6127481138781115
1060,109693,COC(=O)c1c(NC(=O)c2ccc(F)cc2)sc2c1CCCC2,No,0.319744777330069
1061,109694,COc1cc(NS(=O)(=O)c2ccc(NC(=O)c3ccccc3C(=O)O)cc2)nc(OC)n1,No,0.29520460273044863
1062,109695,Cc1c(NC(=O)CCN2C(=O)/C(=C/c3ccccc3Cl)SC2=S)c(=O)n(-c2ccccc2)n1C,Yes,0.5710925390690235
1063,109696,COc1ccc(/C=C2\SC(=S)N(C(C)C(=O)O)C2=O)cc1,Yes,0.5741672453021425
1064,109697,COCCCNC(=O)/C(=C\c1ccco1)NC(=O)c1ccc(OC)cc1,No,0.36026808598488863
1065,109698,CCOC(=O)c1c(NC(NC(=O)c2ccccc2)C(Cl)(Cl)Cl)sc(C(=O)Nc2ccccc2)c1C,No,0.34331830216024833
1066,109699,CCOC(=O)c1c(NC(NC(=O)c2ccco2)C(Cl)(Cl)Cl)sc(C(=O)Nc2ccccc2)c1C,No,0.4347069774969493
1067,109700,O=S(=O)(Oc1ccc2ccccc2c1)c1cccs1,No,0.4919160427637903
1068,109701,O=S(=O)(Nc1cccc2ccccc12)c1cccs1,No,0.2995969791363496
1069,109702,CCCCSc1nnc2c(n1)OC(c1ccc(-c3ccccc3[N+](=O)[O-])o1)Nc1ccccc1-2,Yes,0.535754802889247
1070,109703,O=C1/C(=C/c2c[nH]c3ccccc23)SC(=S)N1c1ccc(Cl)cc1,Yes,0.5040680363006427
1071,109704,N#CC1=C(N)Oc2cc(N)ccc2C1c1cccc(Cl)c1,No,0.2880139796829047
1072,109705,CC1(C)CC(=O)C2=C(C1)C(c1ccc(Cl)cc1)Nc1ccc3ccccc3c12,No,0.4679276260794814
1073,109706,CCOc1ccc(C2Nc3ccc4ccccc4c3C3=C2CC(C)(C)CC3=O)cc1,Yes,0.5454427739288643
1074,109707,O=C1CCCC2=C1c1c(ccc3ccccc13)NC2c1ccc([N+](=O)[O-])cc1,No,0.4213031410602359
1075,109708,O=C1CCCC2=C1c1c(ccc3ccccc13)NC2c1ccccc1,No,0.39359521313553913
1076,109709,O=C1CCCC2=C1c1c(ccc3ccccc13)NC2c1cccc([N+](=O)[O-])c1,No,0.4505837735716734
1077,109710,O=C1CCCC2=C1c1c(ccc3ccccc13)NC2c1ccccc1[N+](=O)[O-],No,0.4417831630626568
1078,109711,c1ccc2c(c1)-c1cccc3c1c-2cc1nc2ccccc2nc13,No,0.278663174602004
1079,109712,Nc1c(Cl)cc(-n2c(=O)c3cc4c(=O)n(-c5cc(Cl)c(N)c(Cl)c5)c(=O)c4cc3c2=O)cc1Cl,No,0.31303978135746036
1080,109713,CCOC(=O)C1=C(C)N=c2s/c(=C/c3cccc4ccccc34)c(=O)n2C1c1ccc(OC)cc1,No,0.4685712997343057
1081,109714,CCOC(=O)C1=C(C)N=c2s/c(=C/c3sccc3C)c(=O)n2C1c1ccc(OC)cc1,No,0.43215468067805557
1082,109715,CCOC(=O)C1=C(C)N=c2s/c(=C\c3cn(-c4ccccc4)nc3-c3ccc(C)cc3)c(=O)n2C1c1ccc(OC)cc1,Yes,0.532603528215867
1083,109716,CCOC(=O)C1=C(C)N=c2s/c(=C\c3cn(-c4ccccc4)nc3-c3ccc(C)cc3)c(=O)n2C1c1ccccc1,Yes,0.5353683492604584
1084,109717,COC(=O)C1=C(C)N=c2s/c(=C\c3cn(-c4ccccc4)nc3-c3ccc(C)cc3)c(=O)n2C1c1ccccc1,Yes,0.5374203618822158
1085,109718,COC(=O)C1=C(C)N=c2s/c(=C/c3ccc(C(=O)OC)cc3)c(=O)n2C1c1ccccc1,No,0.4734241437553978
1086,109719,C=CCOc1ccc(/C=c2/sc3n(c2=O)C(c2ccccc2)C(C(=O)OCC)=C(C)N=3)cc1,Yes,0.5085979158888595
1087,109720,COC(=O)C1=C(C)N=c2s/c(=C/c3ccc(C(C)(C)C)cc3)c(=O)n2C1c1ccccc1,No,0.445294113247955
1088,109721,CCOC(=O)C1=C(C)N=c2s/c(=C/c3cccc4ccccc34)c(=O)n2C1c1ccccc1,No,0.4650601464608463
1089,109722,COC(=O)C1=C(C)N=c2s/c(=C/c3cccc4ccccc34)c(=O)n2C1c1ccccc1,No,0.47536044582761605
1090,109723,CCOC(=O)C1=C(C)N=c2s/c(=C/c3ccco3)c(=O)n2C1c1ccc(OC(C)=O)c(OC)c1,Yes,0.5559598607372785
1091,109724,CCOC(=O)C1=C(C)N=c2s/c(=C/c3ccc4c(c3)OCO4)c(=O)n2C1c1ccc(OC(C)=O)c(OC)c1,Yes,0.5404821746835089
1092,109725,CCOC(=O)C1=C(C)N=c2s/c(=C/c3ccc(Cl)cc3)c(=O)n2C1c1ccc(OC(C)=O)c(OC)c1,No,0.48940069804782965
1093,109726,CCOC(=O)C1=C(C)N=c2s/c(=C/c3ccc(Cl)c(Cl)c3)c(=O)n2C1c1ccc(OC(C)=O)c(OC)c1,No,0.4957968425139588
1094,109727,CCOC(=O)C1=C(C)N=c2s/c(=C/c3ccc(N(C)C)cc3)c(=O)n2C1c1ccc(OC(C)=O)c(OC)c1,Yes,0.5092103031789578
1095,109728,CCOC(=O)C1=C(C)N=c2s/c(=C/c3ccc(N(CC)CC)cc3)c(=O)n2C1c1ccc(OC(C)=O)c(OC)c1,Yes,0.5353557115774622
1096,109729,CCOC(=O)C1=C(C)N=c2s/c(=C/c3c(Cl)cccc3Cl)c(=O)n2C1c1ccc(OC(C)=O)c(OC)c1,No,0.4949080893092283
1097,109730,CCOC(=O)C1=C(C)N=c2s/c(=C/c3ccc(OC(C)=O)c(OC)c3)c(=O)n2C1c1ccc(OC(C)=O)c(OC)c1,No,0.48994742012835196
1098,109731,CCOC(=O)C1=C(C)N=c2s/c(=C/c3ccc(-c4cc(Cl)ccc4Cl)o3)c(=O)n2C1c1ccc(OC(C)=O)c(OC)c1,Yes,0.5868631129068579
1099,109732,CCOC(=O)C1=C(C)N=c2s/c(=C/c3ccc(-c4ccc(Br)cc4)o3)c(=O)n2C1c1ccc(OC(C)=O)c(OC)c1,Yes,0.5734469856882793
1100,109733,CCOC(=O)C1=C(C)N=c2s/c(=C/c3ccc(-c4cccc([N+](=O)[O-])c4)o3)c(=O)n2C1c1ccc(OC(C)=O)c(OC)c1,Yes,0.5736690998030947
1101,109734,CCOC(=O)C1=C(C)N=c2s/c(=C/c3ccc(-c4ccc(Cl)cc4Cl)o3)c(=O)n2C1c1ccc(OC(C)=O)c(OC)c1,Yes,0.5818328034498093
1102,109735,CCOC(=O)C1=C(C)N=c2s/c(=C3\C(=O)N(C(C)=O)c4ccccc43)c(=O)n2C1c1ccc(C(C)(C)C)cc1,Yes,0.5305837740891024
1103,109736,CCOC(=O)C1=C(C)N=c2s/c(=C3\C(=O)N(C)c4ccccc43)c(=O)n2C1c1ccc(C(C)(C)C)cc1,Yes,0.5103155340445463
1104,109737,CCOC(=O)C1=C(C)N=c2s/c(=C3\C(=O)N(CC)c4ccccc43)c(=O)n2C1c1ccc(C(C)(C)C)cc1,Yes,0.5430479918197924
1105,109738,CCCN1C(=O)/C(=c2\sc3n(c2=O)C(c2ccc(C(C)(C)C)cc2)C(C(=O)OCC)=C(C)N=3)c2ccccc21,Yes,0.5604376039751845
1106,109739,COC(=O)C1=C(C)N=c2s/c(=C3\C(=O)N(C(C)=O)c4ccccc43)c(=O)n2C1c1ccc(OC(C)=O)cc1,No,0.49104975457856787
1107,109740,COC(=O)C1=C(C)N=c2s/c(=C3\C(=O)N(C)c4ccccc43)c(=O)n2C1c1ccc(OC(C)=O)cc1,No,0.49348454201335523
1108,109741,CCN1C(=O)/C(=c2\sc3n(c2=O)C(c2ccc(OC(C)=O)cc2)C(C(=O)OC)=C(C)N=3)c2ccccc21,Yes,0.5337270657038292
1109,109742,CCCN1C(=O)/C(=c2\sc3n(c2=O)C(c2ccc(OC(C)=O)cc2)C(C(=O)OC)=C(C)N=3)c2ccccc21,Yes,0.5599131694077213
1110,109743,CCOC(=O)C1=C(C)N=c2s/c(=C3\C(=O)N(C)c4ccccc43)c(=O)n2C1c1ccc(OC(C)=O)c(OC)c1,Yes,0.537674416244965
1111,109744,CCOC(=O)C1=C(C)N=c2s/c(=C3\C(=O)N(CC)c4ccccc43)c(=O)n2C1c1ccc(OC(C)=O)c(OC)c1,Yes,0.5644628716457737
1112,109745,C=CCN1C(=O)/C(=c2\sc3n(c2=O)C(c2ccc(OC(C)=O)c(OC)c2)C(C(=O)OCC)=C(C)N=3)c2ccccc21,Yes,0.6156508825358494
1113,109746,COC(=O)C1=C(C)N=c2s/c(=C3\C(=O)N(C(C)=O)c4ccccc43)c(=O)n2C1c1ccccc1Cl,No,0.4919982738528506
1114,109747,CCN1C(=O)/C(=c2\sc3n(c2=O)C(c2ccccc2Cl)C(C(=O)OC)=C(C)N=3)c2ccccc21,Yes,0.5269230869976868
1115,109748,C=CCN1C(=O)/C(=c2\sc3n(c2=O)C(c2ccccc2Cl)C(C(=O)OC)=C(C)N=3)c2ccccc21,Yes,0.5675960664248187
1116,109749,CCCN1C(=O)/C(=c2\sc3n(c2=O)C(c2ccccc2Cl)C(C(=O)OC)=C(C)N=3)c2ccccc21,Yes,0.5562030444323893
1117,109750,CCCCN1C(=O)/C(=c2\sc3n(c2=O)C(c2ccccc2Cl)C(C(=O)OC)=C(C)N=3)c2ccccc21,Yes,0.5252911325958151
1118,109751,COC(=O)C1=C(C)N=c2s/c(=C\c3ccccc3OC(C)=O)c(=O)n2C1c1ccccc1Cl,No,0.42724794736828625
1119,109752,COC(=O)C1=C(C)N=c2s/c(=C\c3ccc(OC(C)=O)c(OC)c3)c(=O)n2C1c1ccccc1Cl,No,0.46891900667972847
1120,109753,COC(=O)C1=C(C)N=c2s/c(=C\c3ccco3)c(=O)n2C1c1ccccc1Cl,No,0.4994362901011277
1121,109754,COC(=O)C1=C(C)N=c2s/c(=C\c3cccs3)c(=O)n2C1c1ccccc1Cl,No,0.4758440888447078
1122,109755,COC(=O)C1=C(C)N=c2s/c(=C\c3sccc3C)c(=O)n2C1c1ccccc1Cl,No,0.43318270072050724
1123,109756,CCN(CC)c1ccc(/C=c2\sc3n(c2=O)C(c2ccccc2Cl)C(C(=O)OC)=C(C)N=3)cc1,Yes,0.5123064851093664
1124,109757,COC(=O)C1=C(C)N=c2s/c(=C\c3ccc(C(C)(C)C)cc3)c(=O)n2C1c1ccccc1Cl,No,0.4354283425994511
1125,109758,COC(=O)C1=C(C)N=c2s/c(=C\c3cccc4ccccc34)c(=O)n2C1c1ccccc1Cl,No,0.4696423342957825
1126,109759,COC(=O)C1=C(C)N=c2s/c(=C\c3ccc(OC)c(OC)c3)c(=O)n2C1c1ccccc1Cl,No,0.4787017735267447
1127,109760,COC(=O)C1=C(C)N=c2s/c(=C/c3ccc(-c4ccc(Br)cc4)o3)c(=O)n2C1c1ccccc1Cl,Yes,0.5525881162337649
1128,109761,COC(=O)C1=C(C)N=c2s/c(=C/c3ccc(-c4cccc([N+](=O)[O-])c4)o3)c(=O)n2C1c1ccccc1Cl,Yes,0.5558224829725621
1129,109762,COC(=O)C1=C(C)N=c2s/c(=C/c3ccc(-c4ccccc4[N+](=O)[O-])o3)c(=O)n2C1c1ccccc1Cl,Yes,0.555127981316138
1130,109763,CCOC(=O)C1=C(C)N=c2s/c(=C/c3ccc(-c4ccccc4[N+](=O)[O-])o3)c(=O)n2C1c1ccc(OC(C)=O)cc1,Yes,0.5594125024632279
1131,109764,CCOC(=O)C1=C(C)N=c2s/c(=C/c3ccc(-c4ccccc4Cl)o3)c(=O)n2C1c1ccc(OC(C)=O)cc1,Yes,0.5499856016730996
1132,109765,CCOC(=O)C1=C(C)N=c2s/c(=C/c3ccc(-c4ccc(Cl)cc4Cl)o3)c(=O)n2C1c1ccc(OC(C)=O)cc1,Yes,0.5506823176205505
1133,109766,CCOC(=O)C1=C(C)N=c2s/c(=C/c3ccc(-c4ccc(Br)cc4)o3)c(=O)n2C1c1ccc(OC(C)=O)cc1,Yes,0.5393802682733064
1134,109767,CCOC(=O)C1=C(C)N=c2s/c(=C/c3ccc(Br)cc3)c(=O)n2C1c1ccc(OC(C)=O)cc1,No,0.4826614133150021
1135,109768,CCOC(=O)C1=C(C)N=c2s/c(=C/c3ccc(N(CC)CC)cc3)c(=O)n2C1c1ccc(OC(C)=O)cc1,Yes,0.5134360963551452
1136,109769,C=CCOc1ccc(/C=c2/sc3n(c2=O)C(c2ccc(OC(C)=O)cc2)C(C(=O)OCC)=C(C)N=3)cc1,Yes,0.5120710586404373
1137,109770,CCOC(=O)C1=C(C)N=c2s/c(=C/c3cccc4ccccc34)c(=O)n2C1c1ccc(OC(C)=O)cc1,No,0.4991529830162127
1138,109771,C=CCOc1ccc(/C=c2/sc3n(c2=O)C(c2ccc(Cl)cc2)C(C(=O)OCC)=C(C)N=3)cc1,Yes,0.5016737106525794
1139,109772,COC(=O)C1=C(C)N=c2s/c(=C/c3sccc3C)c(=O)n2C1c1ccc(OC(C)=O)cc1,No,0.4383514266562946
1140,109773,COC(=O)C1=C(C)N=c2s/c(=C/c3ccc(F)cc3)c(=O)n2C1c1ccc(OC(C)=O)cc1,No,0.4748620813074015
1141,109774,CCN(CC)c1ccc(/C=c2/sc3n(c2=O)C(c2ccc(OC(C)=O)cc2)C(C(=O)OC)=C(C)N=3)cc1,Yes,0.5047290745717332
1142,109775,COC(=O)C1=C(C)N=c2s/c(=C/c3ccc(C(C)C)cc3)c(=O)n2C1c1ccc(OC(C)=O)cc1,No,0.4568287627445454
1143,109776,COC(=O)C1=C(C)N=c2s/c(=C/c3ccc(C(C)(C)C)cc3)c(=O)n2C1c1ccc(OC(C)=O)cc1,No,0.4459062757006221
1144,109777,COC(=O)C1=C(C)N=c2s/c(=C/c3cccc4ccccc34)c(=O)n2C1c1ccc(OC(C)=O)cc1,Yes,0.5151873423046909
1145,109778,C=CCOc1ccc(/C=c2/sc3n(c2=O)C(c2ccc(OC)c(OC)c2)C(C(=O)OCC)=C(C)N=3)cc1,Yes,0.5172928805222184
1146,109779,CCOC(=O)C1=C(C)N=c2s/c(=C/c3c(Cl)cccc3Cl)c(=O)n2C1c1ccc(OC)c(OC)c1,No,0.4896857601505243
1147,109780,CCOC(=O)C1=C(C)N=c2s/c(=C/c3cccc4ccccc34)c(=O)n2C1c1ccc(OC)c(OC)c1,No,0.492081368557476
1148,109781,CCOC(=O)C1=C(C)N=c2s/c(=C/c3sccc3C)c(=O)n2C1c1ccc(OC)c(OC)c1,No,0.4816860856544327
1149,109782,Cc1ccccc1NC(=O)CC1Sc2ccccc2NC1=O,No,0.36261525580193926
1150,109783,CCOc1ccc(NC(=O)CC2Sc3ccccc3NC2=O)cc1,Yes,0.5047194492421649
1151,109784,O=C(CC1Sc2ccc(C(F)(F)F)cc2NC1=O)Nc1ccccc1Cl,No,0.4099440419234788
1152,109785,O=C(CC1Nc2ccccc2NC1=O)Nc1ccc(Br)cc1,No,0.354453631122417
1153,109786,CCc1nnc(NS(=O)(=O)c2ccc(N3C(=O)c4ccccc4C3=O)cc2)s1,No,0.3843989853001589
1154,109787,COc1ccccc1OCCn1c(SCCO)nc2ccccc21,No,0.31181899184332396
1155,109788,c1ccc(Cn2c(CSc3nc4ccccc4[nH]3)nc3ccccc32)cc1,Yes,0.5083397198720783
1156,109789,O=c1nc(SCc2nc3ccccc3n2Cc2ccccc2)[nH]c2ccccc12,Yes,0.5597593307367993
1157,109790,CCCn1c(SCc2nc3ccccc3n2Cc2ccccc2)nc2ccccc21,No,0.41289932391930667
1158,109791,Cc1cc(=O)[nH]c(SCc2nc3ccccc3n2Cc2ccccc2)n1,No,0.4834427755448162
1159,109792,c1ccc(Cn2c(CSc3nc4ccccc4n3Cc3ccccc3)nc3ccccc32)cc1,No,0.385635090326389
1160,109793,O=C(CSc1nc2ccccc2n1CCOc1ccccc1)c1ccc(Br)cc1,No,0.4810146686955871
1161,109794,O=S(=O)(Nc1ccccc1)c1cccs1,No,0.2584096394597226
1162,109795,COc1ccc(NS(=O)(=O)c2cccs2)cc1,No,0.29698560624745385
1163,109796,Cc1ccc(NS(=O)(=O)c2cccs2)cc1,No,0.2637976795902391
1164,109797,O=S(=O)(Nc1ccc(-c2ccccc2)cc1)c1cccs1,No,0.2981085061171247
1165,109799,COc1ccc(C2Nc3ccc4ccccc4c3C3=C2CCCC3=O)cc1,No,0.4012547952136592
1166,109800,O=C(Nc1cccc(Cl)c1)c1cccc(NC(=O)c2ccc(Cl)cc2Cl)c1,No,0.14891622239241847
1167,109801,CCOC(=O)C1=C(C)N=c2s/c(=C/C=C/c3ccccc3)c(=O)n2C1c1ccc(OC(C)=O)c(OC)c1,Yes,0.5319913420787908
1168,109802,CCOC(=O)C1=C(C)N=c2s/c(=C/c3ccc(-c4ccccc4[N+](=O)[O-])o3)c(=O)n2C1c1ccc(OC(C)=O)c(OC)c1,Yes,0.6028500821960251
1169,109803,COc1ccc(CCNC(=O)/C(=C\c2cccs2)NC(=O)c2ccccc2)cc1OC,No,0.4074048203204466
1170,109804,C=CCN1C(=O)/C(=c2\sc3n(c2=O)C(c2ccc(C(C)(C)C)cc2)C(C(=O)OCC)=C(C)N=3)c2ccccc21,Yes,0.5891090366204019
1171,109805,CCCCN1C(=O)/C(=c2\sc3n(c2=O)C(c2ccc(OC(C)=O)cc2)C(C(=O)OC)=C(C)N=3)c2ccccc21,Yes,0.5341247849209902
1172,109806,CCOC(=O)C1=C(C)N=c2s/c(=C3\C(=O)N(C(C)=O)c4ccccc43)c(=O)n2C1c1ccc(OC(C)=O)c(OC)c1,Yes,0.5423708448163935
1173,109807,CCCN1C(=O)/C(=c2\sc3n(c2=O)C(c2ccc(OC(C)=O)c(OC)c2)C(C(=O)OCC)=C(C)N=3)c2ccccc21,Yes,0.5909764429764038
1174,109808,CCOC(=O)C1=C(C)N=c2s/c(=C/c3ccccc3[N+](=O)[O-])c(=O)n2C1c1ccc(OC(C)=O)cc1,No,0.4937088956494518
1175,109809,CCOC(=O)C1=C(C)N=c2s/c(=C/c3ccccc3[N+](=O)[O-])c(=O)n2C1c1ccc(OC)c(OC)c1,Yes,0.5156378538896375
1176,109810,CC(=O)Nc1ccc(S(=O)(=O)Nc2ccc(Oc3ccc(NS(=O)(=O)c4ccc(NC(C)=O)cc4)cc3)cc2)cc1,No,0.24660650349498664
1177,109811,CCN(CC)c1ccc(NC(=O)c2ccccc2[N+](=O)[O-])cc1,No,0.4128071791439482
1178,109812,CC(=O)N(C)c1ccc(NC(=O)c2ccc(F)cc2)cc1,No,0.2211436683366844
1179,109813,CC(=O)N(C)c1ccc(NC(=O)c2ccccc2[N+](=O)[O-])cc1,No,0.33856139513877087
1180,109814,O=[N+]([O-])c1ccccc1S(=O)(=O)Nc1ccc(Nc2ccccc2)cc1,No,0.2539274950911455
1181,109815,NC(=O)c1ccc(NS(=O)(=O)c2ccccc2[N+](=O)[O-])cc1,No,0.25651074465988977
1182,109816,N#Cc1ccc(NC(=O)c2ccccc2[N+](=O)[O-])cc1,No,0.290911871392838
1183,109817,O=C(Nc1ccc(C(=O)c2ccccc2)cc1)c1ccc(F)cc1,No,0.1968340289850867
1184,109818,O=C(Nc1ccc(Br)c(Cl)c1)c1ccc(F)cc1,No,0.2402561180555315
1185,109819,O=C(Nc1ccc(Br)c(Cl)c1)c1ccc([N+](=O)[O-])cc1,No,0.26212524149812194
1186,109820,NC(=O)c1cccc(NS(=O)(=O)c2ccccc2[N+](=O)[O-])c1,No,0.31993685056708177
1187,109821,O=C(Nc1ccccc1C(=O)Nc1ccccc1)c1ccc(F)cc1,No,0.2460708089597628
1188,109822,O=C(Nc1ccccc1)c1ccccc1NC(=O)c1ccccc1[N+](=O)[O-],No,0.3114685529438849
1189,109823,Cc1c(NC(=O)c2ccc(F)cc2)cccc1[N+](=O)[O-],No,0.2918070415322526
1190,109824,O=C(Nc1cccc(C(=O)Nc2cccc(Cl)c2)c1)c1ccc(F)cc1,No,0.20624463061129492
1191,109825,O=C(Nc1cccc(C(=O)Nc2cccc(Cl)c2)c1)c1ccc([N+](=O)[O-])cc1,No,0.25609413763542294
1192,109826,O=C(Nc1cccc(Cl)c1)c1cccc(NC(=O)c2ccccc2[N+](=O)[O-])c1,No,0.27416505432089916
1193,109827,C=CCC1C=CCC(CC=C)N1C(=O)c1ccccc1[N+](=O)[O-],Yes,0.5637066828292713
1194,109828,C=CCC(C)(CC=C)NC(=O)c1ccccc1[N+](=O)[O-],No,0.43085995708685465
1195,109829,C=CCC(CC=C)(NC(=O)c1ccc(F)cc1)c1ccccc1,No,0.4096619068949128
1196,109830,C=CCC(CC=C)(NC(=O)c1ccc([N+](=O)[O-])cc1)c1ccccc1,No,0.40988291541410765
1197,109831,COC(=O)c1c(NC(=O)c2ccc(F)cc2)sc(Cc2ccccc2)c1C,No,0.3529337368044305
1198,109832,O=C(NNS(=O)(=O)c1ccccc1[N+](=O)[O-])c1cccc([N+](=O)[O-])c1,No,0.20967760534799945
1199,109833,Cc1cccc(C(=O)NNS(=O)(=O)c2ccccc2[N+](=O)[O-])c1,No,0.2143425326969237
1200,109834,O=C(CCc1ccccc1)NNC(=O)c1ccc(F)cc1,No,0.26187083265152217
1201,109835,O=C(NNS(=O)(=O)c1ccccc1[N+](=O)[O-])c1cccc(Br)c1,No,0.2340275891952434
1202,109836,O=C(NNc1ccccc1[N+](=O)[O-])c1ccc(F)cc1,No,0.252886711700696
1203,109837,Cc1ccc(C(=O)NNS(=O)(=O)c2ccccc2[N+](=O)[O-])cc1,No,0.2130622802996822
1204,109838,COc1ccc(C(=O)NNS(=O)(=O)c2ccccc2[N+](=O)[O-])cc1,No,0.28095371779030703
1205,109840,CCc1nnc(NS(=O)(=O)c2ccc(NS(=O)(=O)c3ccccc3[N+](=O)[O-])cc2)s1,No,0.3362371165342585
1206,109841,Cc1ccc(OCCn2c(SCCO)nc3ccccc32)cc1,No,0.44898995366093064
1207,109842,CCSc1nc2ccccc2n1CCOc1ccccc1,No,0.4713525103798535
1208,109843,Cc1ccccc1OCCn1c(SCCO)nc2ccccc21,No,0.3191814205271722
1209,109844,COc1ccc(CNS(=O)(=O)c2ccc(Br)cc2)cc1,No,0.28836454275256274
1210,109845,O=C(Nc1ccc(I)cc1)c1ccc(Cl)cc1[N+](=O)[O-],No,0.30068109965934897
1211,109846,CCOC(=O)c1ccc(NC(=O)c2ccc(Cl)cc2[N+](=O)[O-])cc1,No,0.27546659815038077
1212,109847,O=C(c1ccccc1)c1cc(Cl)ccc1NC(=O)c1ccc(Cl)cc1[N+](=O)[O-],No,0.3210569868407604
1213,109848,CCNC(=O)c1ccc(Cl)cc1[N+](=O)[O-],No,0.2152865649592243
1214,109849,COc1ccc(C(=O)Nc2ccc(Br)cc2F)c(OC)c1,No,0.3109561293325864
1215,109850,COc1ccc(C(=O)Nc2ccc(Br)cc2F)cc1OC,No,0.3558752131199945
